"GEO_ID","NAME","B01003_001M","B01003_001E",
"Geography","Geographic Area Name","Margin of Error!!Total","Estimate!!Total",
"1600000US4810636","Brookshire city, Texas","27","4486",
"1600000US4810648","Brookside Village city, Texas","403","2287",
"1600000US4810708","Browndell city, Texas","97","260",
"1600000US4810720","Brownfield city, Texas","19","9499",
"1600000US4810756","Brownsboro city, Texas","280","926",
"1600000US4810768","Brownsville city, Texas","68","169599",
"1600000US4810780","Brownwood city, Texas","45","19442",
"1600000US4810828","Bruceville-Eddy city, Texas","276","1889",
"1600000US4810852","Brundage CDP, Texas","127","0",
"1600000US4810876","Bruni CDP, Texas","140","299",
"1600000US4810897","Brushy Creek CDP, Texas","1032","22173",
"1600000US4810912","Bryan city, Texas","36","73531",
"1600000US4810960","Bryson city, Texas","226","810",
"1600000US4810984","Buchanan Dam CDP, Texas","312","1397",
"1600000US4810990","Buchanan Lake Village CDP, Texas","240","756",
"1600000US4811020","Buckholts town, Texas","165","389",
"1600000US4811080","Buda city, Texas","22","6492",
"1600000US4811102","Buena Vista CDP, Texas","187","218",
"1600000US4811116","Buffalo city, Texas","393","2135",
"1600000US4811128","Buffalo Gap town, Texas","102","410",
"1600000US4811155","Buffalo Springs village, Texas","92","363",
"1600000US4811212","Bullard town, Texas","357","2267",
"1600000US4811224","Bulverde city, Texas","33","4569",
"1600000US4811236","Buna CDP, Texas","312","2054",
"1600000US4811300","Bunker Hill Village city, Texas","24","3624",
"1600000US4811368","Burkburnett city, Texas","19","10786",
"1600000US4811380","Burke city, Texas","269","719",
"1600000US4811428","Burleson city, Texas","58","34172",
"1600000US4811464","Burnet city, Texas","19","6035",
"1600000US4811536","Burton city, Texas","150","402",
"1600000US4811626","Butterfield CDP, Texas","184","276",
"1600000US4811644","Byers city, Texas","133","476",
"1600000US4811656","Bynum town, Texas","105","268",
"1600000US4811692","Cactus city, Texas","16","2992",
"1600000US4811716","Caddo Mills city, Texas","241","1419",
"1600000US4811836","Caldwell city, Texas","24","4036",
"1600000US4811940","Callender Lake CDP, Texas","295","1151",
"1600000US4811968","Callisburg city, Texas","127","429",
"1600000US4811992","Calvert city, Texas","189","1206",
"1600000US4812010","Camargito CDP, Texas","330","452",
"1600000US4812040","Cameron city, Texas","27","5655",
"1600000US4812045","Cameron Park CDP, Texas","904","8508",
"1600000US4812112","Campbell city, Texas","159","683",
"1600000US4812226","Campo Verde CDP, Texas","97","62",
"1600000US4812334","Camp Swift CDP, Texas","631","5899",
"1600000US4812388","Camp Wood city, Texas","243","913",
"1600000US4812412","Canadian city, Texas","250","2504",
"1600000US4812472","Caney City town, Texas","78","179",
"1600000US4812496","Canton city, Texas","16","3721",
"1600000US4812502","Cantu Addition CDP, Texas","247","255",
"1600000US4812508","Canutillo CDP, Texas","985","6266",
"1600000US4812532","Canyon city, Texas","22","13103",
"1600000US4812562","Canyon Creek CDP, Texas","351","652",
"1600000US4812580","Canyon Lake CDP, Texas","845","19973",
"1600000US4812600","Cape Royale CDP, Texas","162","378",
"1600000US4812736","Carbon town, Texas","122","359",
"1600000US4812892","Carlsbad CDP, Texas","447","1030",
"1600000US4812895","Carl's Corner town, Texas","189","315",
"1600000US4812916","Carmine city, Texas","67","128",
"1600000US4812982","Carrizo Hill CDP, Texas","428","1380",
"1600000US4812988","Carrizo Springs city, Texas","15","5359",
"1600000US4813024","Carrollton city, Texas","64","117712",
"1600000US4813108","Carthage city, Texas","21","6756",
"1600000US4813128","Casa Blanca CDP, Texas","127","0",
"1600000US4813150","Casas CDP, Texas","126","140",
"1600000US4813198","Cashion Community city, Texas","190","422",
"1600000US4813276","Castle Hills city, Texas","36","4122",
"1600000US4813312","Castroville city, Texas","32","2681",
"1600000US4813324","Catarina CDP, Texas","81","74",
"1600000US4813492","Cedar Hill city, Texas","255","42447",
"1600000US4813552","Cedar Park city, Texas","235","44887",
"1600000US4813570","Cedar Point CDP, Texas","348","1110",
"1600000US4813672","Celeste city, Texas","300","1093",
"1600000US4813684","Celina city, Texas","106","5603",
"1600000US4813732","Center city, Texas","20","5288",
"1600000US4813900","Centerville city, Texas","303","1096",
"1600000US4813972","Central Gardens CDP, Texas","529","4915",
"1600000US4814038","Cesar Chavez CDP, Texas","573","1872",
"1600000US4814224","Chandler city, Texas","18","2693",
"1600000US4814236","Channelview CDP, Texas","1760","37996",
"1600000US4814260","Channing city, Texas","121","465",
"1600000US4814266","Chaparrito CDP, Texas","125","104",
"1600000US4814290","Chapeno CDP, Texas","127","0",
"1600000US4814404","Charlotte city, Texas","242","1197",
"1600000US4814584","Chester town, Texas","115","331",
"1600000US4814620","Chico city, Texas","321","1150",
"1600000US4814668","Childress city, Texas","202","6246",
"1600000US4814680","Chillicothe city, Texas","203","763",
"1600000US4814692","Chilton CDP, Texas","284","1039",
"1600000US4814704","China city, Texas","203","864",
"1600000US4814716","China Grove town, Texas","281","1310",
"1600000US4814740","China Spring CDP, Texas","332","1226",
"1600000US4814776","Chireno city, Texas","118","428",
"1600000US4814860","Christine town, Texas","133","329",
"1600000US4814872","Christoval CDP, Texas","144","446",
"1600000US4814880","Chula Vista CDP (Cameron County), Texas","369","416",
"1600000US4814881","Chula Vista CDP (Maverick County), Texas","903","3893",
"1600000US4814882","Chula Vista CDP (Zavala County), Texas","243","233",
"1600000US4814920","Cibolo city, Texas","45","13037",
"1600000US4814927","Cienegas Terrace CDP, Texas","774","3425",
"1600000US4814929","Cinco Ranch CDP, Texas","877","18138",
"1600000US4814986","Circle D-KC Estates CDP, Texas","409","2208",
"1600000US4815004","Cisco city, Texas","17","3895",
"1600000US4815028","Citrus City CDP, Texas","881","2932",
"1600000US4815112","Clarendon city, Texas","244","1952",
"1600000US4815160","Clarksville city, Texas","15","3378",
"1600000US4815172","Clarksville City city, Texas","156","596",
"1600000US4815196","Claude city, Texas","165","1364",
"1600000US4815328","Clear Lake Shores city, Texas","183","1093",
"1600000US4815364","Cleburne city, Texas","31","29017",
"1600000US4815436","Cleveland city, Texas","25","7833",
"1600000US4815472","Clifton city, Texas","19","3489",
"1600000US4815544","Clint town, Texas","187","704",
"1600000US4815628","Cloverleaf CDP, Texas","1245","22849",
"1600000US4815652","Clute city, Texas","47","11088",
"1600000US4815676","Clyde city, Texas","16","3712",
"1600000US4815700","Coahoma town, Texas","139","596",
"1600000US4815796","Cockrell Hill city, Texas","18","4203",
"1600000US4815820","Coffee City town, Texas","141","297",
"1600000US4815892","Coldspring city, Texas","249","804",
"1600000US4815916","Coleman city, Texas","26","4729",
"1600000US4815976","College Station city, Texas","35","88541",
"1600000US4815988","Colleyville city, Texas","34","22216",
"1600000US4816036","Collinsville town, Texas","543","1995",
"1600000US4816048","Colmesneil city, Texas","209","572",
"1600000US4816110","Colorado Acres CDP, Texas","127","0",
"1600000US4816120","Colorado City city, Texas","14","4093",
"1600000US4816168","Columbus city, Texas","38","3795",
"1600000US4816192","Comanche city, Texas","17","4336",
"1600000US4816204","Combes town, Texas","18","2904",
"1600000US4816216","Combine city, Texas","270","1681",
"1600000US4816228","Comfort CDP, Texas","537","2326",
"1600000US4816240","Commerce city, Texas","23","8098",
"1600000US4816252","Como town, Texas","271","917",
"1600000US4816300","Concepcion CDP, Texas","102","64",
"1600000US4816432","Conroe city, Texas","77","53270",
"1600000US4816468","Converse city, Texas","49","16953",
"1600000US4816540","Cool city, Texas","60","144",
"1600000US4816552","Coolidge town, Texas","204","651",
"1600000US4816564","Cooper city, Texas","203","1896",
"1600000US4816612","Coppell city, Texas","318","38329",
"1600000US4816624","Copperas Cove city, Texas","360","31595",
"1600000US4816636","Copper Canyon town, Texas","242","1281",
"1600000US4816696","Corinth city, Texas","40","18588",
"1600000US4817000","Corpus Christi city, Texas","71","299324",
"1600000US4817024","Corral City town, Texas","45","87",
"1600000US4817036","Corrigan town, Texas","316","1771",
"1600000US4817060","Corsicana city, Texas","41","24003",
"1600000US4817200","Cottonwood city, Texas","150","329",
"1600000US4817208","Cottonwood Shores city, Texas","392","1758",
"1600000US4817216","Cotulla city, Texas","15","3612",
"1600000US4817236","Country Acres CDP, Texas","182","271",
"1600000US4817336","Cove city, Texas","220","619",
"1600000US4817372","Covington city, Texas","88","252",
"1600000US4817408","Coyanosa CDP, Texas","96","124",
"1600000US4817426","Coyote Acres CDP, Texas","538","660",
"1600000US4817429","Coyote Flats CDP, Texas","128","196",
"1600000US4817504","Crandall city, Texas","20","2860",
"1600000US4817516","Crane city, Texas","343","3184",
"1600000US4817540","Cranfills Gap city, Texas","87","284",
"1600000US4817564","Crawford town, Texas","458","1146",
"1600000US4817612","Creedmoor city, Texas","101","242",
"1600000US4817648","Cresson city, Texas","161","563",
"1600000US4817744","Crockett city, Texas","27","6990",
"1600000US4817756","Crosby CDP, Texas","613","2568",
"1600000US4817768","Crosbyton city, Texas","232","1743",
"1600000US4817811","Cross Mountain CDP, Texas","381","3079",
"1600000US4817816","Cross Plains town, Texas","243","1173",
"1600000US4817852","Cross Roads town, Texas","277","1364",
"1600000US4817917","Cross Timber town, Texas","77","218",
"1600000US4817948","Crowell city, Texas","119","1042",
"1600000US4817960","Crowley city, Texas","69","11895",
"1600000US4818020","Crystal City city, Texas","20","7155",
"1600000US4818092","Cuero city, Texas","26","6779",
"1600000US4818104","Cuevitas CDP, Texas","127","0",
"1600000US4818128","Cumby city, Texas","169","740",
"1600000US4818134","Cumings CDP, Texas","303","834",
"1600000US4818152","Cuney town, Texas","92","188",
"1600000US4818224","Cushing city, Texas","274","712",
"1600000US4818260","Cut and Shoot city, Texas","304","1183",
"1600000US4818464","Daingerfield city, Texas","22","2578",
"1600000US4818476","Daisetta city, Texas","294","948",
"1600000US4818524","Dalhart city, Texas","278","7664",
"1600000US4819000","Dallas city, Texas","249","1187285",
"1600000US4819084","Dalworthington Gardens city, Texas","251","2336",
"1600000US4819108","Damon CDP, Texas","176","319",
"1600000US4819120","Danbury city, Texas","266","1592",
"1600000US4819288","Darrouzett town, Texas","109","394",
"1600000US4819420","Dawson town, Texas","163","781",
"1600000US4819432","Dayton city, Texas","23","7798",
"1600000US4819435","Dayton Lakes city, Texas","55","89",
"1600000US4819456","Dean city, Texas","120","533",
"1600000US4819528","Decatur city, Texas","24","5998",
"1600000US4819570","DeCordova city, Texas","22","2685",
"1600000US4819624","Deer Park city, Texas","27","31242",
"1600000US4819648","De Kalb city, Texas","429","2391",
"1600000US4819672","De Leon city, Texas","339","2454",
"1600000US4819708","Dell City city, Texas","131","383",
"1600000US4819714","Del Mar Heights CDP, Texas","33","19",
"1600000US4819732","Delmita CDP, Texas","140","266",
"1600000US4819792","Del Rio city, Texas","52","35223",
"1600000US4819808","Del Sol CDP, Texas","243","442",
"1600000US4819900","Denison city, Texas","39","22728",
"1600000US4819972","Denton city, Texas","52","109192",
"1600000US4819984","Denver City town, Texas","15","4356",
"1600000US4820020","Deport city, Texas","165","682",
"1600000US4820092","DeSoto city, Texas","34","46624",
"1600000US4820128","Detroit town, Texas","179","758",
"1600000US4820140","Devers city, Texas","128","464",
"1600000US4820152","Devine city, Texas","20","4358",
"1600000US4820212","Deweyville CDP, Texas","660","1446",
"1600000US4820248","D'Hanis CDP, Texas","259","782",
"1600000US4820308","Diboll city, Texas","39","4873",
"1600000US4820332","Dickens city, Texas","83","266",
"1600000US4820344","Dickinson city, Texas","34","18494",
"1600000US4820428","Dilley city, Texas","28","3827",
"1600000US4820464","Dimmitt city, Texas","27","4248",
"1600000US4820540","DISH town, Texas","243","339",
"1600000US4820680","Dodd City town, Texas","173","580",
"1600000US4820716","Dodson town, Texas","122","209",
"1600000US4820734","Doffing CDP, Texas","829","4496",
"1600000US4820848","Domino town, Texas","67","89",
"1600000US4820884","Donna city, Texas","53","15792",
"1600000US4820926","Doolittle CDP, Texas","822","2983",
"1600000US4820932","Dorchester city, Texas","96","141",
"1600000US4821028","Double Oak town, Texas","23","2814",
"1600000US4821112","Douglassville town, Texas","194","363",
"1600000US4821283","Doyle CDP, Texas","46","65",
"1600000US4821412","Driftwood CDP, Texas","72","97",
"1600000US4821424","Dripping Springs city, Texas","383","1943",
"1600000US4821436","Driscoll city, Texas","247","664",
"1600000US4821484","Dublin city, Texas","17","3683",
"1600000US4821556","Dumas city, Texas","52","14222",
"1600000US4821628","Duncanville city, Texas","84","37778",
"1600000US4821844","Eagle Lake city, Texas","17","3644",
"1600000US4821892","Eagle Pass city, Texas","25","25468",
"1600000US4821904","Early city, Texas","22","2769",
"1600000US4821928","Earth city, Texas","216","1016",
"1600000US4821958","East Alto Bonito CDP, Texas","620","940",
"1600000US4821988","East Bernard city, Texas","566","2433",
"1600000US4822132","Eastland city, Texas","24","3954",
"1600000US4822150","East Lopez CDP, Texas","169","216",
"1600000US4822168","East Mountain city, Texas","143","604",
"1600000US4822192","Easton city, Texas","241","616",
"1600000US4822276","East Tawakoni city, Texas","233","1084",
"1600000US4822516","Ector city, Texas","114","474",
"1600000US4822528","Edcouch city, Texas","19","3187",
"1600000US4822552","Eden city, Texas","187","2779",
"1600000US4822588","Edgecliff Village town, Texas","19","2732",
"1600000US4822593","Edgewater Estates CDP, Texas","127","0",
"1600000US4822612","Edgewood town, Texas","205","1304",
"1600000US4822660","Edinburg city, Texas","48","72611",
"1600000US4822708","Edmonson town, Texas","62","97",
"1600000US4822720","Edna city, Texas","28","5533",
"1600000US4822744","Edom city, Texas","143","360",
"1600000US4822768","Edroy CDP, Texas","157","261",
"1600000US4822810","Eidson Road CDP, Texas","965","9777",
"1600000US4822840","Elbert CDP, Texas","32","60",
"1600000US4822853","El Brazil CDP, Texas","128","116",
"1600000US4822858","El Camino Angosto CDP, Texas","262","212",
"1600000US4822864","El Campo city, Texas","30","11534",
"1600000US4822892","El Castillo CDP, Texas","127","0",
"1600000US4822898","El Cenizo CDP, Texas","247","232",
"1600000US4822905","El Cenizo city, Texas","16","3331",
"1600000US4822920","El Chaparral CDP, Texas","187","213",
